FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
27474974_097243843,27.797150000000002,-97.41067500000001,2.0,0,6230,5,0
27475838_097243183,27.79955,-97.40884166666667,3.0,0,11814,0,0
27475302_097243093,27.798061111111114,-97.40859166666667,1.0,0,14175,5,0
27475197_097243088,27.797769444444445,-97.40857777777778,1.0,0,31009,5,0
27475174_097243333,27.797705555555556,-97.40925833333334,0.0,0,2179,5,0
27495419_097333875,27.831719444444445,-97.56076388888889,70.0,1,12144,1,0
27475042_097272088,27.79733888888889,-97.4558,68.0,0,13282,5,0
27484582_097234322,27.812727777777777,-97.3953388888889,19.0,1,55243,4,1
27491647_097232403,27.821241666666666,-97.39000833333334,66.0,0,4637,5,0
27504306_097220619,27.845294444444445,-97.3683861111111,34.0,1,26259,5,1
27504349_097220682,27.84541388888889,-97.3685611111111,34.0,1,25259,5,1
27495442_097230753,27.831783333333334,-97.38542500000001,32.0,0,53335,5,0
27474727_097242962,27.79646388888889,-97.40822777777778,1.0,0,10017,5,0
27470346_097334653,27.784294444444445,-97.56292499999999,18.0,1,21968,1,0
27470098_097353430,27.783605555555557,-97.5928611111111,34.0,0,11342,5,0
27465796_097280964,27.782766666666667,-97.46934444444445,44.0,0,10380,5,0
27470562_097294128,27.784894444444447,-97.4948,39.0,0,24575,1,0
27465899_097281242,27.783052777777776,-97.47011666666667,44.0,0,3982,5,0
27470479_097320801,27.78466388888889,-97.53555833333333,37.0,0,963,1,0
27465484_097283986,27.7819,-97.4777388888889,34.0,0,14780,5,0
27465404_097283991,27.781677777777777,-97.47775277777778,34.0,0,12474,5,0
27470545_097291399,27.784847222222226,-97.48721944444445,34.0,0,10380,5,0
27470416_097291204,27.78448888888889,-97.48667777777779,34.0,0,12474,5,0
27470590_097300867,27.784972222222223,-97.50240833333334,34.0,0,14204,5,0
27470525_097300853,27.784791666666667,-97.50236944444444,34.0,0,14125,5,0
27465905_097353020,27.783069444444443,-97.59172222222222,26.0,0,20439,5,0
27465127_097320784,27.780908333333333,-97.5355111111111,18.0,0,677,1,0
27465083_097322328,27.78078611111111,-97.5398,18.0,0,10597,5,0
27465150_097322323,27.78097222222222,-97.53978611111111,18.0,0,11843,5,0
27465843_097370986,27.78289722222222,-97.61940555555555,9.0,0,14100,5,0
27465912_097370996,27.783088888888887,-97.61943333333333,9.0,0,14100,5,0
27470114_097341958,27.78365,-97.57210555555555,7.0,0,9357,5,0
27470183_097341934,27.783841666666667,-97.57203888888888,7.0,0,9357,5,0
27465117_097322654,27.780880555555555,-97.54070555555555,18.0,0,2166,1,0
27470026_097353239,27.783405555555557,-97.59233055555555,2.0,0,5110,5,0
27465974_097361327,27.78326111111111,-97.6036861111111,2.0,0,10220,5,0
27424326_097432143,27.712016666666667,-97.72261944444445,77.0,1,11107,1,0
27444662_097414156,27.746283333333334,-97.69487777777778,60.0,0,11434,1,0
27463198_097400630,27.77555,-97.66841666666667,13.0,0,28900,5,0
27462345_097401847,27.773180555555555,-97.67179722222222,5.0,1,23208,1,0
27442333_097415900,27.73981388888889,-97.69972222222222,6.0,0,19600,5,0
27442399_097415988,27.73999722222222,-97.69996666666667,6.0,0,19600,5,0
27460822_097403574,27.76895,-97.67659444444445,6.0,0,19600,5,0
27444718_097414211,27.74643888888889,-97.69503055555556,6.0,0,143,1,0
27444537_097413973,27.745936111111114,-97.69436944444445,6.0,0,132,1,0
27444599_097414065,27.746108333333336,-97.694625,6.0,0,11434,1,0
27424253_097432062,27.711813888888887,-97.72239444444445,3.0,0,11107,5,0
27424187_097431971,27.711630555555555,-97.72214166666667,3.0,0,2150,5,0
27411104_097443193,27.6864,-97.74220277777778,76.0,1,660,1,1
27410115_097443717,27.683652777777777,-97.74365833333333,69.0,1,10728,1,0
27394095_097451975,27.661375,-97.75548611111111,37.0,1,13823,1,0
27394043_097452057,27.661230555555555,-97.75571388888889,37.0,1,13823,1,0
27385400_097454491,27.648333333333333,-97.762475,5.0,1,13823,1,0
27411062_097443092,27.686283333333332,-97.74192222222223,60.0,0,10728,1,0
27410135_097443587,27.683708333333332,-97.74329722222222,37.0,1,10728,1,1
27391443_097453454,27.654008333333334,-97.75959444444445,34.0,1,13823,1,0
27370482_097464328,27.618005555555555,-97.7786888888889,5.0,1,20676,1,0
27350900_097470918,27.585833333333333,-97.78588333333333,59.0,0,2074,1,0
27333925_097474900,27.560902777777777,-97.79694444444445,8.0,1,12338,1,0
27350823_097470693,27.585619444444443,-97.78525833333333,54.0,0,1981,1,0
27333852_097474837,27.5607,-97.79676944444444,54.0,0,14188,1,0
27353432_097465869,27.592866666666666,-97.78296944444445,29.0,0,9392,5,0
27353436_097465954,27.592877777777776,-97.78320555555555,29.0,0,9146,5,0
27335482_097473433,27.56522777777778,-97.79286944444445,6.0,0,19300,5,0
27335468_097473382,27.56518888888889,-97.79272777777777,6.0,0,19300,5,0
27344473_097471646,27.579091666666667,-97.78790555555555,6.0,0,19300,5,0
27345712_097471215,27.582533333333334,-97.78670833333334,6.0,0,19300,5,0
27350858_097470806,27.585716666666666,-97.78557222222221,6.0,0,21813,5,0
27362894_097465782,27.608038888888892,-97.78272777777778,6.0,0,19300,5,0
27371753_097463603,27.621536111111112,-97.776675,1.0,0,6912,5,0
27345315_097481743,27.581430555555556,-97.80484166666666,31.0,1,7508,1,0
27352089_097474552,27.58913611111111,-97.79597777777778,56.0,1,4757,1,0
27415742_097435397,27.699283333333334,-97.73165833333333,3.0,0,21663,5,0
27402246_097442921,27.672905555555555,-97.74144722222222,1.0,0,6122,5,0
27402582_097271607,27.67383888888889,-97.4544638888889,35.0,1,11865,1,0
27394347_097271575,27.662074999999998,-97.454375,35.0,1,11865,1,0
27381509_097271518,27.637525,-97.45421666666667,35.0,1,5124,1,0
27365662_097271462,27.615727777777778,-97.45406111111112,36.0,0,5124,1,0
27365579_097271462,27.615497222222224,-97.45406111111112,36.0,0,5124,1,0
27415047_097270358,27.697352777777777,-97.45099444444445,36.0,0,24633,5,0
27441400_097254909,27.737222222222222,-97.43030277777778,18.0,0,100900,5,0
27441390_097254916,27.737194444444444,-97.43032222222223,18.0,0,42000,5,0
27434003_097261054,27.727786111111108,-97.43626111111111,18.0,0,23790,5,0
27425401_097263966,27.715002777777777,-97.44435,18.0,0,23790,5,0
27440775_097254789,27.73548611111111,-97.42996944444445,20.0,0,100900,5,0
27441963_097255238,27.73878611111111,-97.43121666666667,20.0,0,100900,5,0
27421764_097265467,27.7049,-97.44851944444444,7.0,0,11033,5,0
27421776_097265547,27.704933333333333,-97.44874166666668,7.0,0,11033,5,0
27415080_097270573,27.697444444444443,-97.45159166666667,7.0,0,11386,5,0
27415059_097270496,27.69738611111111,-97.45137777777778,7.0,0,11386,5,0
27415142_097270698,27.69761666666667,-97.45193888888889,9.0,0,582,5,0
27411871_097271686,27.688530555555555,-97.45468333333334,7.0,0,11386,5,0
27411773_097271708,27.688258333333334,-97.45474444444444,7.0,0,11386,5,0
27474397_097243705,27.795547222222226,-97.41029166666667,60.0,1,263,1,0
27472746_097243438,27.790961111111113,-97.40955000000001,60.0,0,2251,5,0
27464162_097243972,27.778227777777776,-97.41103333333334,58.0,0,53254,5,0
27464162_097244045,27.778227777777776,-97.41123611111112,58.0,0,79714,5,0
27463422_097244393,27.776172222222222,-97.41220277777778,58.0,0,40090,5,0
27463483_097244438,27.776341666666667,-97.41232777777779,58.0,0,40090,5,0
27461637_097245487,27.771213888888887,-97.41524166666667,58.0,0,40090,5,0
27461666_097245546,27.771294444444443,-97.41540555555557,58.0,0,40090,5,0
27455379_097250946,27.764941666666665,-97.41929444444445,56.0,0,53255,5,0
27455343_097250883,27.764841666666666,-97.41911944444445,56.0,0,53787,5,0
27454914_097251230,27.76365,-97.42008333333334,56.0,0,55431,5,0
27454722_097251258,27.763116666666665,-97.42016111111111,56.0,0,55431,5,0
27451296_097251810,27.7536,-97.42169444444446,56.0,0,54882,5,0
27451315_097251735,27.753652777777777,-97.42148611111112,56.0,0,54882,5,0
27444844_097252860,27.74678888888889,-97.42461111111112,20.0,1,54882,5,0
27444817_097252779,27.74671388888889,-97.42438611111112,20.0,1,42000,5,1
27471621_097243480,27.787836111111112,-97.40966666666667,60.0,0,31140,5,0
27471610_097243408,27.787805555555558,-97.40946666666667,60.0,0,31140,5,0
27473622_097243296,27.793394444444445,-97.40915555555556,4.0,0,3300,5,0
27483837_097383791,27.810658333333333,-97.6438638888889,51.0,1,7571,1,0
27480163_097390794,27.800452777777778,-97.65220555555557,51.0,1,8291,1,0
27512159_097374802,27.855997222222225,-97.63000555555556,37.0,0,10222,5,0
27510231_097375176,27.850641666666668,-97.63104444444444,34.0,0,42921,1,0
27512154_097374859,27.855983333333334,-97.63016388888889,37.0,0,9409,5,0
27494494_097380689,27.82915,-97.63524722222223,18.0,0,10134,1,0
27494998_097380515,27.83055,-97.6347638888889,18.0,0,10222,5,0
27495028_097380590,27.83063333333333,-97.63497222222223,18.0,0,9409,5,0
27505053_097375347,27.847369444444443,-97.63151944444444,18.0,0,10222,5,0
27505060_097375430,27.847388888888887,-97.63175,18.0,0,9409,5,0
27501339_097380094,27.837052777777778,-97.63359444444446,18.0,0,10134,1,0
27483971_097461374,27.811030555555558,-97.77048333333333,32.0,1,10039,1,0
27483592_097470553,27.809977777777778,-97.78486944444444,32.0,1,5020,2,0
27475341_097492042,27.798169444444447,-97.82233888888888,31.0,1,4594,3,0
27474146_097392443,27.79485,-97.65678611111112,69.0,0,5491,4,1
27475363_097492093,27.798230555555556,-97.82248055555556,49.0,0,4594,5,0
27483516_097470559,27.80976666666667,-97.7848861111111,49.0,0,5020,5,0
27472892_097391547,27.79136666666667,-97.65429722222223,38.0,1,20493,1,0
27474133_097392468,27.79481388888889,-97.65685555555557,69.0,0,5058,4,1
27471276_097391728,27.78687777777778,-97.65480000000001,27.0,1,19131,5,0
27472898_097510870,27.791383333333336,-97.85241666666666,32.0,1,8922,1,0
27465237_097551034,27.78121388888889,-97.9195388888889,41.0,0,4814,1,0
27463738_097560063,27.77705,-97.93350833333334,41.0,0,9628,1,0
27463871_097560121,27.777419444444444,-97.93366944444445,41.0,0,10,1,0
27473363_097393148,27.792675000000003,-97.65874444444445,73.0,1,98,1,0
27490746_097381330,27.818738888888888,-97.63702777777779,25.0,0,9830,5,0
27490749_097381412,27.81874722222222,-97.63725555555557,25.0,0,9301,5,0
27480048_097384569,27.800133333333335,-97.64602500000001,25.0,0,23779,1,0
27482780_097382437,27.807722222222225,-97.64010277777778,25.0,0,23779,1,0
27483937_097381867,27.81093611111111,-97.63851944444446,25.0,0,9830,5,0
27483929_097381869,27.81091388888889,-97.638525,25.0,0,9301,5,0
27473292_097391385,27.79247777777778,-97.65384722222223,25.0,0,9830,5,0
27473310_097391435,27.792527777777778,-97.65398611111112,25.0,0,9301,5,0
27421456_097214618,27.704044444444445,-97.36282777777777,52.0,0,87164,5,0
27422720_097221224,27.707555555555555,-97.37006666666666,3.0,1,77844,5,0
27425274_097230370,27.71465,-97.38436111111112,3.0,1,38472,5,0
27431772_097235544,27.72158888888889,-97.39873333333334,3.0,1,107794,5,0
27433017_097242095,27.72504722222222,-97.40581944444445,3.0,1,53897,5,0
27434272_097244685,27.72853333333333,-97.4130138888889,3.0,1,55663,5,0
27443307_097262963,27.742519444444444,-97.4415638888889,18.0,1,73724,5,0
27422744_097221209,27.70762222222222,-97.370025,52.0,0,38922,5,0
27425320_097230344,27.714777777777776,-97.38428888888889,13.0,1,38472,5,0
27431803_097235490,27.721674999999998,-97.39858333333333,13.0,1,107794,5,0
27433056_097242067,27.725155555555553,-97.40574166666667,18.0,1,53897,5,0
27434306_097244649,27.728627777777778,-97.4129138888889,18.0,1,55663,5,0
27443905_097264151,27.744180555555555,-97.44486388888889,42.0,0,95813,1,0
27451326_097272756,27.753683333333335,-97.45765555555556,42.0,0,76132,1,0
27404687_097184281,27.679686111111113,-97.31189166666667,38.0,0,31750,5,1
27404755_097184304,27.679875000000003,-97.31195555555556,38.0,0,33728,5,0
27410692_097192311,27.685255555555557,-97.32308611111111,38.0,0,45830,5,0
27410668_097192333,27.685188888888888,-97.32314722222222,38.0,0,63500,1,0
27411865_097194925,27.688513888888888,-97.33034722222222,38.0,0,45830,5,0
27413657_097202922,27.693491666666667,-97.34145,38.0,0,34173,5,0
27414618_097204852,27.69616111111111,-97.34681111111111,38.0,0,60940,5,0
27445846_097271229,27.749572222222223,-97.45341388888889,34.0,0,31140,5,0
27445843_097271315,27.74956388888889,-97.45365277777778,34.0,0,31140,5,0
27452144_097273608,27.755955555555555,-97.46002222222222,34.0,0,33090,5,0
27452197_097273565,27.756102777777777,-97.45990277777778,34.0,0,33090,5,0
27455113_097280428,27.76420277777778,-97.46785555555556,34.0,0,33090,5,0
27455100_097280471,27.764166666666668,-97.467975,34.0,0,33090,5,0
27461120_097280795,27.769777777777776,-97.468875,34.0,0,82720,1,0
27461673_097280838,27.771313888888887,-97.46899444444445,34.0,0,33090,5,0
27461662_097280766,27.771283333333333,-97.46879444444444,34.0,0,33090,5,0
27401240_097170859,27.67011111111111,-97.28571944444444,33.0,0,2578,5,1
27401431_097170754,27.67064166666667,-97.28542777777777,33.0,0,4170,5,0
27403006_097174857,27.675016666666668,-97.296825,33.0,0,20880,5,0
27403056_097174821,27.675155555555556,-97.296725,33.0,0,20880,5,0
27441892_097254349,27.73858888888889,-97.42874722222223,32.0,0,12620,5,0
27470896_097280863,27.785822222222222,-97.4690638888889,48.0,0,25320,5,0
27441101_097254065,27.736391666666666,-97.42795833333334,20.0,0,100900,5,0
27441080_097255035,27.736333333333334,-97.43065277777778,18.0,0,2939,5,0
27442155_097255176,27.739319444444444,-97.43104444444445,18.0,0,3743,5,0
27440853_097255495,27.735702777777778,-97.43193055555557,18.0,0,100900,5,0
27470881_097280943,27.785780555555558,-97.46928611111112,48.0,0,25320,5,0
27380532_097142358,27.634811111111112,-97.23988333333334,51.0,0,32667,6,0
27392819_097153895,27.657830555555552,-97.26081944444445,18.0,1,8166,5,0
27375388_097135713,27.631633333333333,-97.23253611111112,20.0,1,16333,5,0
27375442_097135689,27.631783333333335,-97.23246944444445,20.0,1,16333,5,1
27400625_097165681,27.66840277777778,-97.28244722222222,33.0,0,10820,5,0
27400654_097165656,27.668483333333334,-97.28237777777778,33.0,0,10820,5,0
27392823_097153870,27.657841666666666,-97.26075,18.0,0,32667,5,0
27394835_097161968,27.663430555555554,-97.27213333333333,18.0,0,24720,5,0
27363671_097131871,27.610197222222222,-97.22186388888889,2.0,0,10250,0,0
27363671_097131953,27.610197222222222,-97.22209166666667,1.0,0,10250,1,0
27550831_097502155,27.918975,-97.83931944444444,0.0,1,6007,1,0
27543003_097485828,27.908341666666665,-97.81618888888889,0.0,1,7206,1,0
27540680_097480783,27.901888888888887,-97.80217499999999,0.0,1,7206,1,0
27535891_097473810,27.899697222222223,-97.79391666666666,24.0,1,7206,1,0
27555770_097522474,27.932694444444447,-97.87353888888889,36.0,0,6067,5,0
27482544_097480309,27.807066666666667,-97.80085833333332,44.0,1,2106,1,0
27473505_097481324,27.793069444444445,-97.80367777777778,44.0,0,1967,1,0
27560030_097463435,27.933416666666666,-97.77620833333333,36.0,0,2042,5,0
27551849_097464244,27.921802777777778,-97.77845555555555,36.0,0,2042,5,0
27545180_097464785,27.914388888888887,-97.77995833333333,36.0,0,2042,5,0
27543968_097465017,27.911022222222222,-97.78060277777777,36.0,0,2042,5,0
27431323_097495473,27.720341666666666,-97.83186944444444,29.0,0,723,5,0
27493455_097474985,27.82626388888889,-97.79718055555556,13.0,0,2106,5,0
27411483_097370925,27.68745277777778,-97.6192361111111,35.0,1,5826,1,0
27411515_097344990,27.687541666666668,-97.58052777777777,35.0,1,5826,1,0
27434052_097314720,27.72792222222222,-97.52977777777778,34.0,1,3952,1,0
27395494_097420809,27.66526111111111,-97.70224722222223,43.0,1,5345,2,0
27400760_097414594,27.66877777777778,-97.69609444444446,43.0,1,5345,1,0
27402005_097393663,27.67223611111111,-97.66017500000001,43.0,1,5412,1,0
27410455_097380777,27.684597222222223,-97.63549166666667,46.0,1,5454,1,0
27443251_097284151,27.74236388888889,-97.47819722222222,37.0,1,7362,1,0
27423450_097331470,27.70958333333333,-97.55408333333332,60.0,0,2475,1,0
27434525_097312616,27.72923611111111,-97.52393333333333,60.0,0,3952,1,0
27455854_097264705,27.76626111111111,-97.44640277777778,29.0,0,7915,1,0
27412524_097203622,27.690344444444445,-97.34339444444444,10.0,1,32922,1,0
27422322_097253678,27.70645,-97.42688333333334,36.0,1,30984,1,0
27414576_097241899,27.696044444444446,-97.405275,36.0,1,37410,1,0
27403385_097210830,27.676069444444444,-97.35230555555555,30.0,0,32922,1,0
27431730_097272729,27.72147222222222,-97.45758055555555,18.0,0,2152,5,0
27480968_097400075,27.80268888888889,-97.666875,20.0,0,5767,1,0
27370038_097394947,27.616772222222224,-97.66374166666667,69.0,0,490,4,0
27355805_097394954,27.59945833333333,-97.66376111111111,82.0,0,170,1,0
27354028_097394952,27.59452222222222,-97.66375555555557,69.0,0,170,1,0
27353040_097394952,27.591777777777775,-97.66375555555557,52.0,0,170,5,0
27460669_097293296,27.768525,-97.49248888888889,65.0,0,162,1,0
27455179_097293270,27.76438611111111,-97.49241666666667,65.0,0,162,1,0
27424000_097300708,27.711111111111112,-97.50196666666666,56.0,0,923,1,0
27423327_097300699,27.709241666666667,-97.50194166666667,56.0,0,763,1,0
27481049_097361395,27.802913888888888,-97.60387499999999,37.0,0,1420,1,0
27470290_097361335,27.78413888888889,-97.60370833333333,50.0,0,1420,5,0
27475938_097361383,27.79982777777778,-97.60384166666667,37.0,0,2255,5,0
27411679_097300654,27.687997222222222,-97.50181666666667,57.0,1,5790,1,0
27411989_097254538,27.688858333333332,-97.42927222222222,9.0,1,17676,1,0
27542467_097540666,27.906852777777775,-97.90185000000001,19.0,1,264,1,0
27504479_097534691,27.845775,-97.8963638888889,13.0,0,374,5,0
27355643_097481823,27.599008333333334,-97.80506388888888,57.0,1,694,1,0
27422069_097543953,27.70574722222222,-97.91098055555557,35.0,1,2064,1,0
27444729_097540982,27.746469444444447,-97.90272777777778,70.0,0,761,1,0
27453994_097540671,27.761094444444446,-97.9018638888889,70.0,0,860,1,0
27434613_097541572,27.729480555555554,-97.90436666666668,13.0,0,761,5,0
27351016_097315140,27.586155555555553,-97.53094444444444,31.0,1,4443,1,0
27350971_097330699,27.586030555555553,-97.55194166666666,30.0,1,4443,1,0
27350708_097362528,27.5853,-97.60702222222221,30.0,0,5089,1,0
27350027_097374259,27.58340833333333,-97.62849722222222,26.0,0,5089,5,0
27350899_097350637,27.585830555555553,-97.58510277777778,18.0,0,5089,1,0
27343604_097432921,27.57667777777778,-97.72478055555555,9.0,0,5176,5,0
27455497_097370993,27.765269444444446,-97.61942499999999,67.0,0,1180,1,0
27420838_097370972,27.70232777777778,-97.61936666666666,67.0,0,792,1,0
27470173_097371000,27.78381388888889,-97.61944444444444,50.0,0,1906,5,0
27475942_097371009,27.79983888888889,-97.61946944444443,18.0,0,1906,5,0
27541728_097525214,27.904799999999998,-97.88114999999999,68.0,0,221,1,0
27531476_097510143,27.887433333333334,-97.85039722222221,68.0,0,391,1,0
27523245_097494656,27.875680555555554,-97.8296,68.0,0,438,1,0
27515192_097483517,27.864422222222224,-97.80976944444444,68.0,0,438,1,0
27474783_097325108,27.796619444444445,-97.54752222222223,35.0,0,3570,1,0
27480723_097325124,27.802008333333333,-97.54756666666667,35.0,0,3570,1,0
27441286_097320142,27.736905555555555,-97.53372777777777,17.0,0,1598,5,0
27534313_097075484,27.89531388888889,-97.13189999999999,65.0,0,7398,4,0
27531996_097063607,27.88887777777778,-97.11001944444443,30.0,0,6181,5,1
27530633_097061903,27.885091666666668,-97.1052861111111,29.0,0,6181,5,0
27535336_097082431,27.898155555555554,-97.14008611111112,16.0,0,6500,5,0
27514835_097045898,27.863430555555556,-97.08305,14.0,0,6181,5,0
27503799_097041431,27.84388611111111,-97.07064166666666,9.0,1,2703,3,1
27503827_097041370,27.843963888888887,-97.07047222222222,9.0,1,5703,3,1
27503855_097041313,27.844041666666666,-97.07031388888889,22.0,0,5703,3,1
27503883_097041253,27.844119444444445,-97.07014722222222,7.0,1,5703,3,1
27503849_097041351,27.844025,-97.07041944444444,17.0,0,5703,3,1
27502173_097040787,27.839369444444444,-97.06885277777778,22.0,0,5113,3,1
27502351_097040889,27.83986388888889,-97.0691361111111,9.0,1,5113,3,1
27502363_097040812,27.83989722222222,-97.06892222222221,9.0,1,5113,3,1
27502378_097040737,27.839938888888888,-97.06871388888888,17.0,0,5113,3,1
27385827_097113205,27.649519444444444,-97.19223611111111,53.0,0,10439,5,1
27375913_097121185,27.63309166666667,-97.20329166666667,53.0,0,10439,5,0
27373050_097123106,27.62513888888889,-97.20862777777778,53.0,0,10439,5,0
27404822_097101832,27.68006111111111,-97.17175555555556,41.0,1,10439,5,0
27370833_097125178,27.618980555555556,-97.21438333333333,50.0,0,10804,5,0
27392541_097240612,27.65705833333333,-97.4017,31.0,0,14907,5,0
27392531_097240583,27.657030555555554,-97.40161944444445,5.0,0,14777,5,0
27390712_097264074,27.651977777777777,-97.44465000000001,6.0,0,13341,5,0
27442338_097413435,27.73982777777778,-97.692875,59.0,0,478,1,0
27442359_097392943,27.73988611111111,-97.658175,59.0,0,551,1,0
27442362_097371009,27.739894444444445,-97.61946944444443,59.0,0,551,1,0
27442314_097433190,27.73976111111111,-97.72552777777778,54.0,0,1446,1,0
27442303_097455036,27.739730555555557,-97.76398888888889,54.0,0,330,1,0
27364987_097525700,27.61385277777778,-97.8825,56.0,0,1725,1,0
27543326_097473055,27.909238888888886,-97.79181944444444,59.0,0,1644,1,0
27543869_097473911,27.91074722222222,-97.79419722222222,59.0,0,1644,1,0
27550241_097480238,27.917336111111112,-97.80066111111111,55.0,0,1644,1,0
27572096_097501779,27.95582222222222,-97.838275,55.0,0,843,1,0
27495021_097342189,27.830613888888887,-97.57274722222222,27.0,0,10598,1,0
27364719_097444698,27.613108333333336,-97.74638333333334,46.0,0,442,1,0
27362916_097412322,27.6081,-97.68978333333334,46.0,0,124,5,0
27430605_097195273,27.71834722222222,-97.33131388888889,25.0,0,19533,5,0
27415582_097195945,27.69883888888889,-97.33318055555556,21.0,1,19679,1,0
27424436_097202067,27.712322222222223,-97.339075,20.0,1,20100,1,0
27434192_097551215,27.72831111111111,-97.92004166666668,20.0,0,80,3,0
27434594_097551192,27.729427777777776,-97.91997777777779,20.0,0,80,3,0
27490787_097512263,27.818852777777778,-97.8562861111111,19.0,0,120,5,0
27495381_097502197,27.83161388888889,-97.83943611111111,19.0,0,100,5,0
27531703_097510253,27.888063888888887,-97.85070277777777,17.0,0,140,5,0
27550594_097514814,27.91831666666667,-97.86337222222221,19.0,0,80,5,0
27534413_097523951,27.895591666666665,-97.87764166666666,19.0,0,190,1,0
27533919_097524306,27.894219444444445,-97.87862777777777,19.0,0,190,5,0
27533447_097524526,27.892908333333335,-97.87923888888888,20.0,0,190,1,0
27524653_097520139,27.879591666666666,-97.86705277777777,19.0,0,80,5,0
27524245_097515414,27.878458333333334,-97.86503888888889,35.0,0,80,1,0
27482888_097361937,27.808022222222224,-97.60538055555556,22.0,0,1614,8,0
27483101_097405914,27.80861388888889,-97.68309444444445,20.0,0,345,1,0
27435722_097513934,27.73256111111111,-97.86092777777777,20.0,0,150,5,0
27465990_097461786,27.783305555555554,-97.77162777777778,59.0,0,180,1,0
27470018_097433214,27.783383333333337,-97.72559444444444,29.0,0,180,1,0
27362212_097445457,27.606144444444446,-97.74849166666667,13.0,0,10,1,0
27353586_097491670,27.593294444444442,-97.82130555555555,20.0,0,273,1,0
27351690_097492331,27.588027777777775,-97.82314166666666,19.0,0,273,5,0
27434209_097474962,27.728358333333333,-97.79711666666667,17.0,0,100,5,0
27440051_097464652,27.733475000000002,-97.77958888888888,17.0,0,115,5,0
27370980_097420081,27.61938888888889,-97.700225,19.0,0,55,1,0
27353370_097433974,27.592694444444444,-97.72770555555556,19.0,0,55,1,0
27335788_097474533,27.566077777777778,-97.795925,20.0,0,100,5,0
27343989_097465982,27.57774722222222,-97.78328333333333,64.0,0,640,1,0
27351963_097492291,27.58878611111111,-97.82303055555555,19.0,0,273,1,0
27354216_097440708,27.595044444444444,-97.7353,19.0,0,70,1,0
27374610_097432359,27.629472222222223,-97.72321944444445,19.0,0,120,5,0
27390153_097425714,27.650425,-97.71587222222223,19.0,0,190,1,0
27382683_097441088,27.64078611111111,-97.73635555555556,20.0,0,60,1,0
27373056_097422758,27.625155555555555,-97.70766111111111,10.0,0,55,1,0
27383013_097411347,27.641702777777777,-97.68707500000001,18.0,0,80,5,0
27383559_097393173,27.643219444444444,-97.6588138888889,35.0,1,90,7,1
27383556_097390922,27.64321111111111,-97.65256111111111,19.0,0,90,1,0
27394017_097451800,27.661158333333333,-97.755,18.0,0,150,1,0
27383552_097380399,27.6432,-97.63444166666667,24.0,0,150,1,0
27411235_097393657,27.68676388888889,-97.66015833333334,35.0,0,55,7,1
27411235_097414104,27.68676388888889,-97.69473333333333,19.0,0,55,5,0
27411222_097424603,27.68672777777778,-97.71278611111111,19.0,0,55,5,0
27433095_097433180,27.725263888888886,-97.7255,19.0,0,180,1,0
27472606_097450043,27.790572222222224,-97.75011944444445,74.0,0,343,1,1
27451549_097433200,27.754302777777777,-97.72555555555556,19.0,0,75,1,0
27451588_097393683,27.75441111111111,-97.66023055555556,35.0,0,50,1,0
27460788_097433207,27.768855555555554,-97.725575,19.0,0,60,1,0
27472888_097411075,27.79135555555556,-97.68631944444445,12.0,1,652,1,0
27481084_097464921,27.80301111111111,-97.78033611111111,17.0,0,652,5,0
27481840_097404583,27.805111111111113,-97.67939722222222,33.0,0,3821,1,0
27392779_097393182,27.657719444444442,-97.6588388888889,20.0,0,55,1,0
27392822_097380725,27.657838888888886,-97.63534722222222,28.0,0,60,1,0
27392750_097371413,27.657638888888886,-97.62059166666666,25.0,0,265,1,0
27402560_097261760,27.67377777777778,-97.43822222222222,23.0,0,55,1,0
27420894_097304797,27.702483333333333,-97.513325,18.0,0,55,2,0
27451831_097354133,27.755086111111112,-97.59481388888888,35.0,0,160,1,0
27451832_097354596,27.75508888888889,-97.59609999999999,19.0,0,160,1,0
27423909_097371040,27.710858333333334,-97.61955555555555,35.0,0,55,1,0
27423874_097413417,27.71076111111111,-97.692825,20.0,0,55,1,0
27423863_097431583,27.710730555555553,-97.72106388888889,20.0,0,55,1,0
27433122_097393672,27.72533888888889,-97.6602,35.0,0,55,1,0
27433141_097371040,27.725391666666663,-97.61955555555555,19.0,0,20,1,0
27414663_097393657,27.69628611111111,-97.66015833333334,35.0,0,55,1,0
27353270_097363544,27.592416666666665,-97.60984444444443,26.0,0,75,1,0
27380018_097380365,27.633383333333335,-97.63434722222223,27.0,0,115,1,0
27401995_097370934,27.672208333333334,-97.6192611111111,19.0,0,55,1,0
27363778_097413084,27.610494444444445,-97.6919,19.0,0,55,1,0
27353331_097424434,27.59258611111111,-97.71231666666667,31.0,0,55,1,0
27435237_097343937,27.731213888888888,-97.57760277777777,74.0,0,160,1,0
27435238_097343745,27.731216666666665,-97.57706944444445,20.0,0,160,1,0
27382630_097371931,27.640638888888887,-97.62203055555555,74.0,0,55,1,1
27382617_097360225,27.640602777777776,-97.600625,35.0,0,348,1,0
27441873_097353793,27.738536111111113,-97.59386944444444,19.0,0,55,1,0
27451055_097354008,27.752930555555555,-97.59446666666666,19.0,0,55,2,0
27461326_097340131,27.77035,-97.56703055555555,54.0,1,230,1,1
27430021_097335591,27.716724999999997,-97.56553055555555,35.0,0,430,1,0
27365442_097330757,27.61511666666667,-97.55210277777778,84.0,0,60,1,1
