FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
30173574_095214932,30.293261111111114,-95.3637,42.0,0,520,7,0
30134899_095151615,30.230275,-95.2544861111111,35.0,0,870,3,1
30121834_095151815,30.205094444444445,-95.25504166666667,17.0,0,1050,5,0
30110918_095160816,30.185883333333333,-95.26893333333334,24.0,0,500,3,1
30111880_095144819,30.188555555555556,-95.24671944444445,35.0,0,500,3,0
30111002_095144351,30.186116666666667,-95.24541944444445,33.0,0,50,3,0
30112843_095143673,30.191230555555556,-95.24353611111111,38.0,0,420,1,0
30085778_095075754,30.149383333333333,-95.13265,35.0,0,50,3,0
30190311_095092712,30.317530555555557,-95.15753333333333,64.0,0,5548,1,0
30170084_095104126,30.28356666666667,-95.17812777777779,17.0,0,370,5,0
30170431_095102897,30.284530555555556,-95.17471388888889,54.0,0,370,5,1
30200948_095212076,30.335966666666664,-95.35576666666667,46.0,0,1240,7,1
30203692_095203220,30.34358888888889,-95.34227777777777,15.0,0,600,7,0
30203841_095202946,30.344002777777778,-95.34151666666666,15.0,0,600,3,0
30232821_095202232,30.391169444444444,-95.33953333333334,14.0,0,97,5,0
30135046_095102102,30.23068333333333,-95.17250555555556,37.0,0,410,3,0
30142230_095111196,30.239527777777777,-95.18665555555556,35.0,0,50,3,0
30174537_095121667,30.295936111111114,-95.20463055555555,38.0,0,60,3,1
30184492_095134498,30.31247777777778,-95.22916111111111,33.0,0,150,3,0
30184532_095133711,30.31258888888889,-95.226975,33.0,0,150,3,0
30184618_095132093,30.312827777777777,-95.22248055555556,35.0,0,150,3,1
30202593_095141344,30.34053611111111,-95.23706666666666,37.0,0,200,3,0
30193551_095142246,30.326530555555554,-95.23957222222222,41.0,0,540,3,0
30112870_095164949,30.191305555555555,-95.28041388888889,38.0,0,50,3,1
30095843_095293229,30.166230555555554,-95.49230277777778,44.0,0,2500,5,0
30104307_095450651,30.178630555555557,-95.75180833333333,21.0,0,400,5,0
30112353_095292731,30.189869444444444,-95.49091944444444,35.0,0,10000,1,0
30103619_095281912,30.176719444444444,-95.47197777777778,39.0,0,10000,3,0
30112374_095292671,30.18992777777778,-95.49075277777779,27.0,0,10000,5,0
30103564_095281905,30.176566666666666,-95.47195833333333,25.0,0,10000,5,0
30125746_095330503,30.21596111111111,-95.55139722222222,11.0,0,6728,1,0
30113065_095313064,30.191847222222222,-95.52517777777777,32.0,0,1000,5,0
30112524_095314178,30.190344444444445,-95.52827222222223,32.0,0,50,1,0
30102124_095104054,30.17256666666667,-95.17792777777778,49.0,0,3470,1,0
30122792_095144291,30.207755555555554,-95.24525277777778,14.0,0,50,5,0
30150867_095355397,30.25240833333333,-95.59832499999999,11.0,0,100,5,0
30150917_095355394,30.252547222222223,-95.59831666666666,15.0,0,100,5,0
30115105_095373798,30.19751388888889,-95.62721666666665,21.0,0,100,5,0
30082487_095423572,30.140241666666665,-95.70992222222222,21.0,0,100,5,0
30193222_095384813,30.325616666666665,-95.64670277777779,1.0,0,3898,3,0
30121825_095331253,30.205069444444444,-95.55348055555555,24.0,0,2000,5,0
30104721_095341644,30.179780555555556,-95.57123333333332,22.0,0,4922,1,0
30101329_095344768,30.170358333333336,-95.5799111111111,8.0,0,250,5,0
30100098_095344864,30.16693888888889,-95.58017777777778,8.0,0,250,5,0
30063381_095212614,30.109391666666667,-95.3572611111111,7.0,0,250,1,0
30100992_095283121,30.169422222222224,-95.47533611111112,24.0,0,8054,5,0
30100952_095282553,30.169311111111114,-95.47375833333334,24.0,0,9026,5,0
30101545_095292521,30.170958333333335,-95.4903361111111,24.0,0,5000,1,0
30060153_095443591,30.100425,-95.74330833333333,4.0,0,7955,1,0
30062597_095444570,30.10721388888889,-95.74602777777778,4.0,0,7955,1,0
30051771_095220497,30.088252777777775,-95.36804722222222,7.0,0,250,1,0
30163664_095324316,30.276844444444443,-95.54532222222223,6.0,0,500,1,0
30163505_095321915,30.276402777777776,-95.53865277777777,5.0,0,300,1,0
30075566_095184418,30.13212777777778,-95.31227222222222,3.0,0,250,5,0
30055929_095111222,30.099802777777775,-95.18672777777778,5.0,0,250,1,0
30070845_095214210,30.11901388888889,-95.36169444444444,6.0,0,1500,5,0
30164372_095321562,30.27881111111111,-95.53767222222223,3.0,0,100,1,0
30080801_095230705,30.135558333333332,-95.38529166666667,10.0,0,2000,5,0
30233360_095275830,30.392666666666667,-95.46619444444445,13.0,0,500,5,0
30234650_095270810,30.39625,-95.45225,13.0,0,500,5,0
30041134_095130787,30.069816666666668,-95.21885277777778,16.0,0,233,1,0
30083021_095095369,30.141725,-95.16491388888889,10.0,0,500,3,0
30033211_095151762,30.058919444444445,-95.25489444444445,23.0,0,500,1,0
30032587_095152270,30.05718611111111,-95.25630555555556,23.0,0,500,1,0
30034526_095151452,30.062572222222222,-95.25403333333334,23.0,0,500,1,0
30033815_095151388,30.060597222222224,-95.25385555555556,23.0,0,500,1,0
30035815_095152377,30.066152777777777,-95.25660277777777,23.0,0,500,1,0
30035205_095151810,30.064458333333334,-95.25502777777778,23.0,0,500,1,0
30032676_095154577,30.057433333333336,-95.26271388888888,23.0,0,2000,1,0
30081500_095100503,30.1375,-95.1680638888889,10.0,0,500,3,0
30040621_095132134,30.068391666666667,-95.22259444444444,49.0,0,26570,1,0
30040699_095132139,30.068608333333334,-95.22260833333334,49.0,0,26570,1,0
30040517_095152810,30.068102777777778,-95.25780555555555,23.0,0,500,1,0
30081500_095101009,30.1375,-95.16946944444445,9.0,0,100,3,0
30041810_095151917,30.071694444444443,-95.255325,21.0,0,500,1,0
30020765_095153542,30.035458333333334,-95.2598388888889,36.0,0,52000,1,0
30212113_095252504,30.355869444444444,-95.42362222222222,63.0,1,199,1,0
30215291_095250010,30.364697222222222,-95.41669444444445,63.0,0,199,1,0
30191507_095264087,30.320852777777777,-95.44468611111111,44.0,0,2246,1,0
30192031_095273414,30.322308333333332,-95.45948333333334,59.0,0,990,1,1
30155625_095270002,30.265625,-95.45000555555556,11.0,0,5860,5,0
30155966_095264042,30.266572222222223,-95.44456111111111,24.0,0,500,1,0
30162621_095251544,30.273947222222223,-95.42095555555557,9.0,0,4000,1,0
30192582_095264201,30.32383888888889,-95.44500277777779,29.0,0,840,1,0
30185250_095280894,30.314583333333335,-95.46915,49.0,0,7740,1,0
30190141_095280620,30.317058333333332,-95.4683888888889,49.0,0,7740,1,0
30214900_095254400,30.363611111111112,-95.42888888888889,12.0,0,200,1,0
30214940_095254328,30.363722222222222,-95.4286888888889,12.0,0,200,1,0
30193089_095292877,30.32524722222222,-95.491325,49.0,0,40,5,0
30193335_095292666,30.325930555555555,-95.49073888888888,49.0,0,40,5,0
30174249_095260228,30.295136111111113,-95.43396666666668,27.0,0,1250,5,0
30173694_095262863,30.293594444444444,-95.44128611111111,22.0,0,500,1,0
30160105_095274941,30.26695833333333,-95.463725,3.0,0,500,5,0
30163190_095272795,30.27552777777778,-95.45776388888889,7.0,0,1500,5,0
30163259_095272785,30.275719444444444,-95.45773611111112,7.0,0,1500,5,0
30163133_095274968,30.275369444444443,-95.4638,7.0,0,1500,1,0
30163208_095274886,30.275577777777777,-95.46357222222223,7.0,0,1500,1,0
30192099_095293907,30.32249722222222,-95.4941861111111,49.0,0,100,5,0
30170850_095260880,30.285694444444445,-95.43577777777779,15.0,0,1250,5,0
30215612_095284815,30.36558888888889,-95.48004166666666,21.0,0,8559,1,0
30220220_095275094,30.36727777777778,-95.46415,8.0,0,500,5,0
30220320_095274161,30.367555555555555,-95.46155833333333,8.0,0,500,5,0
30192091_095293842,30.322475,-95.49400555555556,49.0,0,100,5,0
30201034_095300133,30.336205555555555,-95.50036944444444,15.0,1,500,1,0
30194436_095292069,30.32898888888889,-95.48908055555556,19.0,1,2000,5,0
30191715_095302815,30.321430555555555,-95.50781944444445,24.0,0,80,5,0
30204813_095264234,30.346702777777775,-95.44509444444445,13.0,0,9010,5,0
30203387_095264738,30.342741666666665,-95.44649444444445,13.0,0,9010,5,0
30173045_095261987,30.29179166666667,-95.43885277777778,21.0,0,10,1,0
30173416_095252190,30.292822222222224,-95.42275000000001,16.0,0,40,1,0
30191025_095262167,30.31951388888889,-95.43935277777778,3.0,0,500,3,0
30191293_095262481,30.32025833333333,-95.440225,3.0,0,500,3,0
30171392_095281133,30.287200000000002,-95.4698138888889,8.0,0,100,1,0
30191629_095273737,30.321191666666667,-95.46038055555556,69.0,0,4090,1,0
30180517_095261743,30.301436111111112,-95.438175,35.0,0,9750,5,0
30173444_095285225,30.292900000000003,-95.48118055555555,20.0,0,4500,5,0
30164175_095283078,30.278263888888887,-95.47521666666667,7.0,0,250,5,0
30230892_095263255,30.38581111111111,-95.442375,3.0,0,200,5,0
30160124_095281471,30.26701111111111,-95.47075277777778,2.0,0,20,5,0
30231940_095293081,30.38872222222222,-95.49189166666667,33.0,0,400,3,0
30112563_095450973,30.19045277777778,-95.75270277777778,26.0,0,1700,1,0
30241094_095411252,30.403038888888887,-95.68681111111111,13.0,0,500,5,0
30232051_095403154,30.389030555555554,-95.67542777777778,19.0,0,200,5,0
30235709_095414607,30.399191666666667,-95.69613055555556,19.0,0,200,5,0
30240104_095423116,30.400288888888888,-95.70865555555555,17.0,0,400,5,0
30092599_095255610,30.157219444444443,-95.43225000000001,13.0,0,150,1,0
30130752_096032528,30.218755555555553,-96.05702222222222,68.0,1,9430,1,0
30111200_096034665,30.186666666666667,-96.06295833333333,68.0,1,8490,1,0
30130556_096032434,30.21821111111111,-96.05676111111111,37.0,0,9823,1,0
30111385_096034783,30.187180555555557,-96.06328611111111,37.0,0,8490,1,0
30065759_096043435,30.115997222222223,-96.07620833333333,30.0,0,9330,4,0
30040487_095582736,30.068019444444445,-95.97426666666667,61.0,1,3810,1,1
30034503_095570396,30.062508333333334,-95.9511,61.0,1,4360,1,0
30032969_095560060,30.058247222222224,-95.93350000000001,26.0,1,5750,1,0
30051430_096024764,30.087305555555556,-96.04656666666666,26.0,0,4730,5,0
30074895_096103405,30.13026388888889,-96.176125,19.0,0,10164,5,0
30074999_096094073,30.13055277777778,-96.1613138888889,19.0,0,10164,5,0
30075044_096091591,30.130677777777777,-96.15441944444446,19.0,0,10164,5,0
30073326_096072135,30.125905555555555,-96.12259722222221,43.0,1,18519,1,0
30074673_096110715,30.12964722222222,-96.18531944444445,52.0,0,10164,4,0
30074391_096112146,30.12886388888889,-96.18929444444444,52.0,0,11797,4,0
30074627_096103878,30.129519444444444,-96.1774388888889,43.0,0,9896,1,0
30074713_096094197,30.129758333333335,-96.16165833333334,43.0,0,9896,1,0
30074746_096092258,30.12985,-96.15627222222223,43.0,0,9896,1,0
30055487_096022976,30.098575,-96.0416,28.0,0,1930,5,0
30055866_096022867,30.099627777777776,-96.04129722222223,28.0,0,1930,5,0
30055379_096021872,30.098274999999997,-96.03853333333333,28.0,0,2980,5,0
30054713_096022490,30.096425,-96.04025,28.0,0,2980,5,0
30054643_096022494,30.096230555555554,-96.0402611111111,28.0,0,10400,5,0
30055053_096022193,30.097369444444443,-96.039425,28.0,0,22529,5,0
30054997_096022403,30.097213888888888,-96.04000833333333,28.0,0,20891,5,0
30052842_096014547,30.091227777777778,-96.02929722222223,28.0,0,22529,5,0
30052803_096014974,30.091119444444445,-96.03048333333334,28.0,0,20891,5,1
30050306_096001518,30.084183333333332,-96.00421666666666,28.0,0,1000,5,0
30065189_096042958,30.11441388888889,-96.07488333333333,30.0,0,21226,5,0
30065111_096043316,30.114197222222224,-96.07587777777778,30.0,0,10329,5,0
30064822_096035350,30.113394444444445,-96.06486111111111,30.0,0,35669,1,0
30064048_096031209,30.111244444444445,-96.05335833333334,30.0,0,21226,5,0
30064009_096031432,30.11113611111111,-96.05397777777777,30.0,0,20738,5,0
30062440_096025216,30.10677777777778,-96.04782222222222,30.0,0,21226,5,0
30062394_096025269,30.106650000000002,-96.04796944444445,30.0,0,20738,5,0
30062159_096024798,30.105997222222225,-96.0466611111111,30.0,0,35669,1,0
30051476_096004160,30.087433333333333,-96.01155555555556,28.0,0,22529,5,0
30051430_096004482,30.087305555555556,-96.01245,28.0,0,20891,5,0
30044888_095592721,30.080244444444443,-95.99089166666667,28.0,0,5700,5,0
30043626_095580253,30.07673888888889,-95.96736944444444,28.0,0,20100,5,0
30043539_095580653,30.076497222222223,-95.96848055555556,28.0,0,20100,5,0
30041751_095563503,30.071530555555555,-95.94306388888889,28.0,0,40200,1,0
30041389_095560122,30.070525,-95.93367222222223,28.0,0,29396,5,0
30041268_095560491,30.07018888888889,-95.93469722222223,28.0,0,20100,5,0
30041285_095554176,30.07023611111111,-95.92826666666667,28.0,0,42881,1,0
29465960_095591180,29.78322222222222,-95.98661111111112,86.0,0,1010,3,0
29465039_095584469,29.78066388888889,-95.97908055555556,57.0,0,23460,1,1
29465642_095584994,29.782338888888887,-95.98053888888889,57.0,0,23460,1,0
29463098_096005616,29.77527222222222,-96.0156,36.0,1,120,1,0
29464402_095560878,29.778894444444443,-95.93577222222223,37.0,1,31878,1,1
29464361_095560884,29.778780555555553,-95.9357888888889,37.0,1,30736,1,0
29463806_095551379,29.77723888888889,-95.92049722222222,57.0,0,135,5,0
29463797_095540481,29.777213888888888,-95.90133611111112,57.0,0,20,5,0
29463842_095533727,29.777338888888888,-95.89368611111112,36.0,1,31878,1,1
29463785_095533705,29.777180555555553,-95.893625,36.0,1,30736,1,1
29463813_095525222,29.777258333333332,-95.88117222222222,57.0,0,500,5,1
29464386_095580317,29.77885,-95.96754722222222,4.0,0,4580,5,0
29463703_096004146,29.776952777777776,-96.01151666666667,4.0,0,53400,5,0
29461832_096015774,29.771755555555554,-96.03270555555555,4.0,0,53400,5,0
29463363_096005877,29.776008333333333,-96.016325,2.0,0,55578,5,0
29462888_096011359,29.77468888888889,-96.02044166666667,2.0,0,55578,5,0
29464920_095584483,29.78033333333333,-95.97911944444445,4.0,0,26750,5,0
29464386_095570485,29.77885,-95.95134722222222,4.0,0,57770,5,0
29462123_096015043,29.77256388888889,-96.030675,4.0,0,53400,5,0
29464301_096001660,29.778613888888888,-96.00461111111112,4.0,0,53400,5,0
29462369_096013554,29.77324722222222,-96.0265388888889,4.0,0,55578,5,0
29462198_096014277,29.772772222222223,-96.02854722222222,4.0,0,55578,5,0
29464012_096002884,29.77781111111111,-96.00801111111112,4.0,0,53400,5,0
29461776_096020538,29.7716,-96.03482777777778,3.0,0,58300,4,0
29461414_096021526,29.770594444444445,-96.03757222222222,3.0,0,32644,4,0
29470561_095584536,29.784891666666667,-95.97926666666667,86.0,0,1514,3,0
29471046_095561188,29.786238888888892,-95.93663333333333,32.0,0,5582,5,0
29470984_095535993,29.786066666666667,-95.89998055555556,32.0,0,7083,5,0
29470902_095504941,29.78583888888889,-95.84705833333332,8.0,1,6807,5,0
30024276_096063141,30.04521111111111,-96.10872499999999,19.0,0,5148,4,0
30060960_096030796,30.102666666666668,-96.0522111111111,42.0,0,5875,1,0
30054792_095595313,30.096644444444443,-95.99809166666667,48.0,0,4134,1,0
30032756_095560175,30.057655555555556,-95.93381944444445,26.0,1,6876,1,0
29573455_095573139,29.95959722222222,-95.95871944444444,12.0,1,2423,1,0
30000745_095563341,30.002069444444444,-95.94261388888889,67.0,0,3058,1,0
30023536_095561091,30.043155555555558,-95.93636388888889,15.0,0,6876,5,0
30095998_095525939,30.16666111111111,-95.88316388888889,35.0,1,4647,1,1
30104147_095515743,30.178186111111113,-95.86595277777778,35.0,0,4647,5,0
30111936_095493394,30.18871111111111,-95.82609444444444,35.0,0,6283,5,0
30112229_095491607,30.189525,-95.82113055555556,35.0,0,6283,5,0
30085402_095564055,30.148338888888887,-95.94459722222223,34.0,0,4920,5,0
29482821_096054806,29.80783611111111,-96.09668333333333,52.0,0,1451,4,1
29500823_096012730,29.835619444444443,-96.02425,63.0,0,2446,1,0
29495120_096003009,29.83088888888889,-96.00835833333333,43.0,0,2446,1,0
29493508_096021117,29.82641111111111,-96.03643611111112,35.0,0,1257,5,0
29483188_095584159,29.808855555555557,-95.97821944444445,54.0,0,6404,1,0
29450985_095564506,29.752736111111112,-95.94585000000001,36.0,0,4254,5,0
29551667_096012929,29.921297222222222,-96.02480277777778,36.0,1,3592,1,0
29520661_096000561,29.868502777777778,-96.00155833333334,32.0,0,3592,5,0
29572630_096022437,29.957305555555553,-96.04010277777778,32.0,0,3419,5,0
30052552_096023807,30.09042222222222,-96.04390833333333,30.0,0,2299,5,0
30052297_096023539,30.089713888888888,-96.04316388888888,30.0,0,2318,5,0
30013271_096021040,30.025752777777775,-96.03622222222222,30.0,0,3419,5,0
30113670_095560132,30.193527777777778,-95.9337,34.0,0,1742,5,0
29442949_095584184,29.741525,-95.9782888888889,30.0,0,4036,5,0
30084448_096070353,30.145688888888888,-96.11764722222222,71.0,0,379,1,0
30095486_096002190,30.165238888888886,-96.00608333333334,61.0,0,1484,1,0
29570240_096045305,29.950666666666667,-96.08140277777777,34.0,0,2006,5,0
29593605_096051040,29.993347222222223,-96.08622222222222,18.0,0,1092,5,0
29544811_096050035,29.913363888888888,-96.08343055555555,55.0,0,1492,1,1
29550514_096000905,29.918094444444446,-96.00251388888888,55.0,0,2423,1,0
29545363_096065464,29.91489722222222,-96.11517777777777,55.0,0,3720,4,1
30030987_096061706,30.052741666666666,-96.10473888888889,47.0,0,1321,1,0
30031607_096035205,30.05446388888889,-96.06445833333333,39.0,0,2023,1,0
30031668_096033170,30.054633333333335,-96.05880555555555,38.0,0,2023,5,0
29442455_096010225,29.74015277777778,-96.01729166666667,77.0,0,50,1,1
29451824_096004348,29.755066666666668,-96.01207777777778,40.0,1,170,1,1
29472702_096002991,29.790838888888892,-96.00830833333333,77.0,0,60,1,1
29493171_096002652,29.825475,-96.00736666666667,77.0,0,170,1,1
29491384_096005705,29.82051111111111,-96.01584722222222,9.0,0,170,5,0
29485744_096010982,29.815955555555558,-96.01939444444444,43.0,1,170,1,0
29504278_096032662,29.845216666666666,-96.05739444444444,14.0,0,160,5,0
29531644_096045916,29.8879,-96.0831,10.0,0,320,5,0
29531990_096024215,29.88886111111111,-96.04504166666666,59.0,0,290,1,0
29500919_096012969,29.835886111111108,-96.02491388888889,77.0,0,400,1,0
29505335_096002831,29.848152777777777,-96.00786388888889,40.0,0,250,5,0
29581363_096005480,29.970452777777776,-96.01522222222222,69.0,0,50,1,0
29585126_096014376,29.980905555555555,-96.02882222222222,69.0,0,60,1,1
30002216_095570900,30.006155555555555,-95.9525,31.0,0,50,3,0
30001026_095554735,30.00285,-95.92981944444445,69.0,0,190,1,0
29584502_095542873,29.97917222222222,-95.90798055555557,22.0,0,190,3,0
30001751_095542941,30.004863888888888,-95.90816944444445,25.0,0,350,5,0
29590911_095550192,29.98586388888889,-95.91720000000001,22.0,0,160,3,0
29555613_095545185,29.932258333333333,-95.91440277777778,36.0,0,500,3,0
29554525_095542824,29.929236111111113,-95.90784444444445,64.0,0,80,1,0
29565324_095552690,29.94812222222222,-95.92413888888889,69.0,0,100,1,0
29523988_095591438,29.877744444444446,-95.98732777777778,21.0,0,150,3,0
29531704_095585900,29.888066666666667,-95.98305555555555,15.0,0,140,3,0
29473544_095542315,29.793177777777778,-95.90643055555556,13.0,0,70,3,0
30122248_095570107,30.206244444444444,-95.95029722222222,9.0,0,60,5,0
30031639_095580268,30.05455277777778,-95.96741111111112,34.0,0,887,1,0
30104313_095483571,30.178647222222224,-95.80991944444445,15.0,0,110,3,0
30085964_095490515,30.1499,-95.81809722222222,15.0,0,251,3,0
30091087_095514844,30.153019444444443,-95.86345555555555,24.0,0,650,5,0
30021454_096043192,30.037372222222224,-96.07553333333333,34.0,0,10,3,0
30082599_095482566,30.140552777777778,-95.80712777777778,1.0,0,50,5,0
30102301_095534065,30.173058333333334,-95.894625,27.0,0,2422,5,0
30084093_096071011,30.144702777777777,-96.119475,9.0,0,123,5,0
30124626_096030486,30.21285,-96.05135,21.0,0,50,3,0
30131057_096015404,30.219602777777776,-96.03167777777777,6.0,0,50,1,0
30115437_096042732,30.19843611111111,-96.07425555555555,9.0,0,139,5,0
30071184_096075416,30.119955555555556,-96.1317111111111,54.0,0,150,3,0
30083517_096004793,30.143102777777777,-96.01331388888889,11.0,0,738,5,0
30095159_096010486,30.164330555555555,-96.01801666666667,53.0,0,190,5,1
30091649_095591103,30.154580555555555,-95.98639722222222,20.0,0,70,3,0
30085959_095585125,30.149886111111112,-95.98090277777779,40.0,0,100,5,0
30130190_095530395,30.21719444444444,-95.88443055555557,7.0,0,130,3,0
30141630_095502311,30.237861111111112,-95.83975277777778,34.0,0,200,7,1
30061561_096003960,30.104336111111113,-96.011,25.0,0,1512,3,0
30073816_095482773,30.127266666666667,-95.80770277777778,13.0,0,50,3,0
30073628_095490848,30.126744444444444,-95.81902222222222,6.0,0,50,5,0
30074079_095492945,30.127997222222223,-95.82484722222222,29.0,0,830,5,0
30100239_095503286,30.167330555555555,-95.8424611111111,6.0,0,290,5,0
30093903_095521888,30.160841666666666,-95.8719111111111,27.0,0,50,7,0
30050724_096025386,30.085344444444445,-96.04829444444444,37.0,0,724,1,0
30020666_095553831,30.035183333333336,-95.92730833333334,3.0,0,190,5,0
30034364_095570633,30.06212222222222,-95.95175833333333,17.0,0,910,3,0
30032804_096023240,30.05778888888889,-96.04233333333333,11.0,0,5,3,0
29525315_095590259,29.881430555555557,-95.98405277777778,34.0,0,735,3,0
29560915_096045877,29.935875,-96.08299166666666,24.0,0,10,3,0
30053463_096004473,30.092952777777775,-96.012425,34.0,0,638,3,0
30053039_096001440,30.091775,-96.004,29.0,0,300,5,0
30061119_095591487,30.103108333333335,-95.9874638888889,64.0,0,530,1,0
30040324_095582750,30.067566666666668,-95.97430555555556,64.0,0,680,1,0
30024750_096011093,30.04652777777778,-96.01970277777778,24.0,0,0,9,0
30014896_096000592,30.030266666666666,-96.00164444444444,24.0,0,0,9,0
30025757_096002142,30.049325000000003,-96.00595,10.0,0,10,3,0
30055152_096051199,30.097644444444445,-96.08666388888888,59.0,0,1330,3,0
30054147_096051537,30.094852777777778,-96.08760277777778,36.0,0,500,3,0
29485403_095582676,29.815008333333335,-95.9741,38.0,0,200,3,0
29490736_095591503,29.81871111111111,-95.98750833333334,77.0,0,170,1,1
29474113_095494970,29.794758333333334,-95.83047222222221,13.0,0,350,3,0
29593792_096180785,29.99386666666667,-96.30218055555555,68.0,1,6088,1,0
29543107_096134447,29.908630555555554,-96.22901944444445,13.0,1,7661,1,0
30024600_096191620,30.046111111111113,-96.32116666666666,54.0,0,5148,5,0
29530198_096122881,29.883883333333333,-96.20800277777778,24.0,0,3843,5,0
29531264_096123788,29.886844444444446,-96.21052222222222,24.0,0,3843,5,0
29530640_096123376,29.88511111111111,-96.20937777777777,11.0,0,3818,5,0
29524940_096121940,29.880388888888888,-96.20538888888889,11.0,0,3818,5,0
29553344_096144206,29.925955555555557,-96.24501666666667,12.0,1,11535,1,0
29514507_096112299,29.862519444444445,-96.18971944444445,55.0,1,4185,1,0
29494422_096100217,29.82895,-96.16726944444444,13.0,1,10715,1,0
29475672_096094216,29.79908888888889,-96.16171111111112,13.0,1,10715,1,0
29445652_096084904,29.749033333333333,-96.14695555555556,55.0,1,15203,1,0
29443474_096084347,29.742983333333335,-96.14540833333334,55.0,1,5159,1,0
29452991_096085965,29.758308333333332,-96.14990277777778,55.0,1,15203,1,0
29485303_096094896,29.814730555555556,-96.1636,13.0,1,10715,1,0
29441341_096083811,29.737058333333334,-96.14391944444445,55.0,1,5159,1,0
29514417_096112346,29.862269444444447,-96.18985,11.0,0,4125,5,0
29411094_096074681,29.68637222222222,-96.12966944444443,6.0,1,4840,1,0
29374032_096032568,29.627866666666666,-96.05713333333333,57.0,1,5538,1,0
29360790_096052334,29.602194444444446,-96.08981666666666,14.0,0,2893,5,0
29454782_096092985,29.763283333333334,-96.15829166666667,58.0,0,3790,1,0
29454414_096092103,29.762261111111112,-96.15584166666667,58.0,0,2993,1,0
29454797_096092426,29.763325,-96.1567388888889,3.0,0,38320,1,0
29454478_096092171,29.762438888888887,-96.15603055555556,3.0,0,4338,1,0
29454607_096093186,29.762797222222222,-96.15885,3.0,0,38320,1,0
29454530_096092740,29.762583333333332,-96.15761111111112,3.0,0,4338,1,0
29454681_096110685,29.76300277777778,-96.18523611111111,3.0,0,39831,5,0
29453497_096101630,29.75971388888889,-96.17119444444445,3.0,0,44576,5,0
29454926_096112945,29.763683333333333,-96.19151388888889,3.0,0,39831,1,0
29453500_096101414,29.759722222222223,-96.17059444444445,3.0,0,4273,1,0
29445451_096174904,29.748475000000003,-96.29695555555556,3.0,0,39831,5,0
29445279_096174903,29.747997222222224,-96.29695277777778,3.0,0,960,1,0
29445496_096174934,29.7486,-96.29703888888889,2.0,0,45021,5,0
29451328_096153146,29.753688888888888,-96.25873888888889,3.0,0,46316,5,0
29451254_096153265,29.75348333333333,-96.25906944444445,3.0,0,192,5,0
29451480_096153172,29.75411111111111,-96.25881111111111,4.0,0,817,5,0
29450929_096160973,29.752580555555557,-96.26936944444445,3.0,0,277,5,0
29454062_096121976,29.761283333333335,-96.2054888888889,3.0,0,46316,5,0
29453949_096121998,29.760969444444445,-96.20555,4.0,0,150,5,0
29454171_096122070,29.76158611111111,-96.20575000000001,4.0,0,817,5,0
29453139_096131390,29.758719444444445,-96.22052777777778,3.0,0,48,5,0
29450331_096165869,29.750919444444445,-96.28296944444445,3.0,0,46316,1,0
29450720_096162676,29.752,-96.2741,3.0,0,39831,1,0
29451629_096151091,29.754525,-96.25303055555555,3.0,0,39831,1,0
29452193_096142318,29.756091666666666,-96.23977222222223,3.0,0,39831,1,0
29453552_096101562,29.759866666666667,-96.17100555555557,3.0,0,44576,5,0
29463465_096061213,29.776291666666665,-96.10336944444444,4.0,0,65213,1,0
29461617_096032025,29.771158333333332,-96.05562499999999,4.0,0,65213,1,0
29462374_096080257,29.77326111111111,-96.13404722222222,3.0,0,52333,5,0
29463393_096063254,29.776091666666666,-96.10903888888889,3.0,0,56725,5,0
29462438_096043243,29.773438888888887,-96.07567499999999,2.0,0,56083,5,0
29461135_096024236,29.769819444444444,-96.0451,3.0,0,65213,5,0
29455280_096091021,29.764666666666667,-96.15283611111111,3.0,0,45006,5,0
29455507_096090228,29.765297222222223,-96.15063333333335,3.0,0,45006,5,0
29462675_096042970,29.77409722222222,-96.07491666666667,3.0,0,730,3,0
29460818_096082366,29.768938888888886,-96.13990555555556,3.0,0,45006,1,0
29461309_096091725,29.770302777777776,-96.15479166666667,7.0,0,6673,5,0
29461500_096090787,29.770833333333332,-96.15218611111112,7.0,0,6673,5,0
29453380_096111725,29.75938888888889,-96.188125,17.0,0,2182,1,0
29434685_096105111,29.729680555555554,-96.1808638888889,19.0,0,1844,1,0
30033143_096344418,30.058730555555556,-96.57893888888889,65.0,0,841,1,0
30024716_096351910,30.046433333333336,-96.58863888888888,65.0,0,644,1,0
30022411_096350887,30.040030555555557,-96.58579722222221,65.0,0,644,1,0
29584371_096342873,29.978808333333333,-96.57464722222223,53.0,1,1386,1,1
29584035_096320752,29.977874999999997,-96.53542222222222,53.0,1,2306,1,1
29582010_096263076,29.97225,-96.44187777777778,53.0,1,1815,1,0
29583122_096234711,29.97533888888889,-96.39641944444445,53.0,1,2025,1,0
29573110_096183918,29.95863888888889,-96.31088333333334,53.0,1,3174,1,0
29581429_096265229,29.97063611111111,-96.44785833333334,60.0,0,1815,1,0
29573506_096191131,29.95973888888889,-96.31980833333333,5.0,0,2980,5,0
29555166_096104142,29.931016666666668,-96.17817222222223,38.0,0,2296,1,0
29521090_096091888,29.869694444444445,-96.15524444444445,2.0,0,1213,5,0
29580474_096133596,29.967983333333333,-96.22665555555555,66.0,1,5424,1,0
29583743_096130604,29.97706388888889,-96.21834444444444,66.0,1,5424,1,0
