Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
2024,0332300,GOODSPRINGS WSC-MAIN PLANT,"2,550",Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"193,000","257,000","142,000","145,000","149,000","178,000","277,000","232,000","227,000","206,000","209,000","186,000","2,401,000"
2024,0332300,GOODSPRINGS WSC-MAIN PLANT,"2,550",Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"225,000","247,000","269,000","209,000","192,000","198,000","325,400","294,600","392,000","308,000","312,000","233,000","3,205,000"
2024,0332300,GOODSPRINGS WSC-MAIN PLANT,"2,550",Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"446,000","638,000","360,000","371,000","380,000","511,000","671,000","604,000","591,000","622,000","548,000","491,000","6,233,000"
2024,0332300,GOODSPRINGS WSC-MAIN PLANT,"2,550",Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"3,592,000","3,312,000","3,097,000","2,949,000","3,100,000","2,583,000","2,459,000","2,343,000","2,716,000","2,372,000","2,722,000","2,558,000","33,803,000"
2024,0339400,CITY OF GRAPELAND,"1,490",Ground Water,SS,I,HOUSTON,NECHES,HOUSTON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"11,099,500","6,234,000","1,285,600","4,348,500","4,819,100","1,220,500","5,339,200","5,473,600","3,915,400","9,225,500","8,566,500","8,900,300","70,427,700"
2024,0368750,HARDIN COUNTY WCID 1-PINEWOOD,"1,290",Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"2,019,000","1,615,000","1,435,000","1,371,000","1,394,000","2,605,000","1,775,000","2,046,000","1,786,000","2,004,000","1,534,000","1,601,000","21,185,000"
2024,0372349,HARRISBURG WSC,100,Ground Water,SS,I,JASPER,SABINE,JASPER,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"567,800","1,121,600","968,900","1,225,900","1,338,000","1,448,800","296,900","192,100","288,300","188,300","157,700","172,100","7,966,400"
2024,0380400,CITY OF HENDERSON,"13,712",Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"30,132,000","28,288,000","30,332,000","28,188,000","30,132,000","25,856,000","30,101,000","30,201,000","29,130,000","30,101,000","29,230,000","28,159,000","349,850,000"
2024,0380400,CITY OF HENDERSON,"13,712",Surface Water,SS,I,RUSK,NECHES,RUSK,NECHES,,SABINE RUN OF RIVER,N/A,0,N,N,0.00,"32,119,000","17,360,000","14,837,000","20,965,000","19,832,000","29,222,000","25,126,000","40,715,000","19,581,000","22,383,000","12,792,000","25,371,000","280,303,000"
2024,0389285,"Texas Water Utilities, L.P.-HIGHSAW","1,899",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,146,000","1,809,000","1,774,000","1,967,000","1,731,000","1,842,000","1,529,000","1,615,000","1,372,000","1,471,000","1,266,000","1,154,000","19,676,000"
2024,0389285,"Texas Water Utilities, L.P.-HIGHSAW","1,899",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,218,000","1,854,000","1,851,000","2,069,000","1,837,000","1,896,000","1,667,000","1,701,000","1,443,000","1,536,000","1,316,000","1,113,000","20,501,000"
2024,0392430,HOLLANDS QUARTERS WSC,"1,310",Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,100.00,"2,374,009","1,902,847","1,924,088","1,187,918","2,066,308","3,178,088","2,301,398","2,419,543","1,971,798","1,731,429","1,604,484","1,707,423","24,369,333"
2024,0392430,HOLLANDS QUARTERS WSC,"1,310",Surface Water,Pur,I,PANOLA,SABINE,PANOLA,SABINE,,MURVAUL LAKE/RESERVOIR,CITY OF CARTHAGE,0,N,N,100.00,"10,944,902","4,506,691","2,694,580","2,820,361","822,572","844,732","856,013","1,080,911","604,341","597,893","449,931","1,632,052","27,854,979"
2024,0392478,HOLLY HUFF WSC,735,Ground Water,SS,I,JASPER,SABINE,JASPER,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"4,610,500","3,635,700","3,460,500","3,544,200","2,740,000","3,232,000","2,698,000","3,424,000","5,640,800","4,074,800","4,139,900","4,776,500","45,976,900"
2024,0392553,BREAKAWAY TRAILS SUBDIVISION,126,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"1,119,000","732,000","248,000","159,000","162,000","201,000","174,000","170,000","217,000","165,000","160,000","193,000","3,700,000"
2024,0409200,CITY OF HUNTINGTON,"2,045",Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,YEGUA-JACKSON AQUIFER,,N/A,1,N,N,0.00,"11,611,000","9,404,000","9,832,000","7,411,000","7,735,000","8,087,000","8,503,000","9,444,000","8,278,000","7,934,000","7,050,000","6,773,000","102,062,000"
2024,0413300,CITY OF HUXLEY,"1,930",Surface Water,Pur,I,SHELBY,SABINE,SHELBY,SABINE,,TOLEDO BEND LAKE/RESERVOIR,TOLEDO BEND 05170,0,N,N,100.00,"8,000,000","7,000,000","5,000,000","5,000,000","6,000,000","6,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","67,000,000"
2024,0424700,RUSK RURAL W S C-RUSK RURAL WSC IRON HILL,644,Ground Water,Pur,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,CITY OF RUSK,0,N,Y,100.00,"876,000","729,000","526,000","634,000","612,000","763,000","960,000","1,238,000",0,0,0,0,"6,338,000"
2024,0432800,CITY OF JACKSONVILLE,"14,420",Reuse,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,,UNKNOWN,N/A,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"2,534,400"
2024,0432845,PAXTON WSC - JACKSON PLANT,770,Ground Water,Pur,I,SHELBY,SABINE,,,,,CITY OF JOAQUIN,0,N,N,100.00,"1,857,000","1,888,000","2,556,000","3,022,000","3,994,000","4,434,000","4,369,000","2,038,000","1,729,000","2,065,000","1,740,000","1,958,000","31,650,000"
2024,0432850,JACKSON WSC,"5,856",Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,5,N,N,0.00,"11,557,000","11,557,000","9,988,000","10,988,000","10,654,000","13,309,000","13,935,000","14,941,000","15,420,000","12,875,000","11,791,000","11,302,000","148,317,000"
2024,0433300,JAMESTOWN WSC,600,Ground Water,SS,I,NEWTON,SABINE,NEWTON,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"2,106,800","1,557,200","1,323,500","1,392,900","1,347,700","1,257,600","2,560,000","1,511,600","3,085,800","3,407,600","6,354,400","6,238,800","32,143,900"
2024,0434400,CITY OF JASPER,"6,884",Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"42,661,000","36,491,000","39,112,000","40,156,000","43,353,000","44,643,000","46,070,000","45,197,000","40,088,000","43,902,000","37,056,000","39,582,000","498,311,000"
2024,0436920,JEFFERSON COUNTY WCID 10,"5,500",Surface Water,Pur,I,JEFFERSON,NECHES,JEFFERSON,NECHES,,SAM RAYBURN LAKE/RESERVOIR,LOWER NECHES VALLEY AUTHORITY,0,N,N,0.00,"20,572,000","16,918,000","16,454,000","16,979,000","16,955,000","16,750,000","18,516,000","21,414,000","20,002,000","24,626,000","20,520,000","20,200,000","229,906,000"
2024,0462000,CITY OF KENNARD,543,Ground Water,SS,I,HOUSTON,NECHES,HOUSTON,NECHES,QUEEN CITY AQUIFER,,N/A,1,N,N,100.00,"3,100","18,500",0,"3,000",100,"19,900","4,000",0,100,"14,200","44,100",100,"107,100"
2024,0462000,CITY OF KENNARD,543,Ground Water,SS,I,HOUSTON,NECHES,HOUSTON,NECHES,SPARTA AQUIFER,,N/A,1,N,N,100.00,"1,673,400","1,786,400","1,213,700","1,472,200","1,488,300","1,316,200","1,480,700","1,932,800","962,800","1,266,000","1,095,700","874,600","16,562,800"
2024,0465950,KINARD ESTATES,230,Ground Water,SS,I,ORANGE,NECHES,ORANGE,NECHES,GULF COAST AQUIFER,,N/A,0,N,N,0.00,"515,000","465,000","446,000","368,000","379,000","539,000","523,000","417,000","559,000","369,000","437,000","553,000","5,570,000"
2024,0467400,CITY OF KIRBYVILLE,"2,036",Ground Water,SS,I,JASPER,SABINE,JASPER,SABINE,GULF COAST AQUIFER,,N/A,3,N,N,100.00,"9,806,210","8,017,847","8,866,721","8,102,376","8,570,922","8,444,970","8,209,248","9,120,907","10,518,924","10,197,863","8,483,156","9,257,828","107,596,972"
2024,0469800,CITY OF KOUNTZE,"2,819",Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"8,654,000","7,542,000","7,244,000","7,090,000","7,068,000","7,303,000","7,440,000","8,361,000","8,061,000","8,224,000","7,486,000","7,672,000","92,145,000"
2024,0481625,AQUA TEXAS INC-LAKE UTILITY COMPANY PENNINSULA POINT,339,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,1,N,Y,100.00,"349,000","224,000","313,000","393,000","430,000","525,000","732,000","665,000","382,000","347,000","508,000","424,000","5,292,000"
2024,0488500,LEAGUEVILLE WSC,"3,333",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"6,389,300","4,525,400","4,736,300","5,640,100","4,467,300","5,551,400","8,383,000","6,665,500","9,658,600","7,324,900","8,428,400","8,186,300","79,956,500"
2024,0494500,LIBBY WSC,650,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,Y,100.00,"56,400","7,000","15,500","17,200","207,200","567,200","239,700","626,300","149,800","97,700","58,400","147,400","2,189,800"
2024,0494500,LIBBY WSC,650,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,Y,100.00,"914,400","793,600","868,600","903,700","979,600","1,131,900","1,290,700","1,470,600","1,093,100","1,008,200","969,700","980,200","12,404,300"
2024,0496900,LILBERT LOONEYVILLE WSC,587,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,216,000","1,715,700","1,707,200","1,655,900","2,262,300","2,046,800","3,009,800","2,968,100","2,542,600","2,046,800","1,792,400","1,832,500","25,796,100"
2024,0507230,"Texas Water Utilities, L.P.-LOLLIPOP WATER WORKS",276,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"435,000","310,000","327,000","321,000","391,000","354,000","402,000","454,000","360,000","372,000","319,000","335,000","4,380,000"
2024,0511925,CSWR-LONGFORD PLACE WATER SYSTEM,285,Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"280,000","314,000","376,000","263,000","310,000","289,000","1,302,000","337,000","313,000","287,000","287,000","287,000","4,645,000"
2024,0516400,CITY OF LOVELADY,736,Ground Water,SS,I,HOUSTON,TRINITY,HOUSTON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,168,020","907,884","830,402","813,497","986,992","1,071,529","983,977","1,475,997","1,357,690","1,160,880","971,321","1,391,814","13,120,003"
2024,0516400,CITY OF LOVELADY,736,Surface Water,Pur,I,HOUSTON,TRINITY,HOUSTON,TRINITY,,HOUSTON COUNTY LAKE/RESERVOIR,HOUSTON COUNTY WCID 1,0,N,N,100.00,714,0,0,0,"116,354","428,082","249,032","247,881",21,"370,781","468,141","76,946","1,957,952"
2024,0520500,LUMBERTON MUD,"31,164",Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,4,N,N,0.00,"64,544,300","54,263,400","59,175,400","59,759,500","63,134,000","67,316,900","64,655,500","80,515,400","65,768,800","77,759,180","57,203,690","60,390,200","774,486,270"
2024,0543810,MAURICEVILLE MUD,"10,374",Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,5,N,N,0.00,"22,342,000","20,663,000","21,189,000","17,819,000","20,323,000","20,623,000","20,559,000","27,634,000","19,673,000","24,637,000","18,702,000","21,632,000","255,796,000"
2024,0545000,MAYDELLE WSC,780,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,681,400","1,285,200","1,468,300","1,309,600","1,484,600","2,181,400","1,890,900","2,983,200","2,107,500","2,261,700","1,920,600","2,672,700","23,247,100"
2024,0576000,MONTALBA WSC,650,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,100.00,"1,584,000","1,550,000","2,044,000","2,085,000","1,856,000","2,118,000","2,409,000","2,415,000","2,156,000","2,192,000","1,426,000","1,257,000","23,092,000"
2024,0576670,H2O INNOVATION-BARLOW LAKE ESTATES,38,Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,0,N,N,0.00,"120,000","774,000","1,021,000",0,"30,000","112,000","61,000","61,000","71,000","66,000","208,000","449,000","2,973,000"
2024,0577900,MOORE STATION WSC,"2,000",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,100.00,"2,704,000","2,545,000","4,819,000","7,975,000","6,723,000","5,469,000","6,355,000","5,246,000","5,959,000","3,417,000","4,121,000","3,971,000","59,304,000"
2024,0577900,MOORE STATION WSC,"2,000",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,100.00,"3,043,000","3,125,000","3,613,000","6,462,000","6,997,000","6,945,000","3,395,000","2,119,000","2,681,000","2,217,000","1,913,000","3,349,000","45,859,000"
2024,0580210,MOSCOW WSC 1,"1,533",Ground Water,SS,I,POLK,NECHES,POLK,TRINITY,OTHER AQUIFER,,N/A,0,N,N,0.00,"2,323,000","1,307,000","1,723,000","1,399,000","1,381,000","1,868,000","1,868,000","1,868,000","1,985,000","2,101,000","2,175,000","1,992,000","21,990,000"
2024,0581900,MOUNT ENTERPRISE WSC,"2,118",Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"5,704,200","5,813,900","5,856,000","6,062,600","5,491,400","5,247,300","5,941,700","5,791,300","6,018,300","5,669,000","5,324,900","4,644,300","67,564,900"
2024,0583010,TEXAS WATER SYSTEMS INC-MOUNT SYLVAN WATER SYSTEM,903,Ground Water,Pur,I,SMITH,NECHES,,,,,CRYSTAL SYSTEMS                                                                                                                                                                                                                                                ,0,N,N,0.00,"954,000","948,000","1,251,000","1,220,000","1,135,000","1,487,000","1,624,000","2,261,000","2,025,000","1,966,000","1,180,000","1,043,000","17,094,000"
2024,0583010,TEXAS WATER SYSTEMS INC-MOUNT SYLVAN WATER SYSTEM,903,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"954,000","948,000","1,251,000","1,220,000","1,135,000","1,487,000","1,624,000","2,261,000","2,025,000","1,966,000","1,180,000","1,043,000","17,094,000"
2024,0584648,BROOKELAND FWSD-MULBERRY WATER SYSTEM,117,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,0,N,Y,0.00,"110,700","114,000","130,200","113,100","156,000","327,600","280,600","216,700","170,200","139,500","118,700","155,900","2,033,200"
2024,0587500,CITY OF MURCHISON,960,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,Y,0.00,"513,600","764,000","739,400","984,100","1,248,300","1,709,600","1,314,100","1,303,400","1,214,500","1,227,600","1,205,300","1,223,100","13,447,000"
2024,0587500,CITY OF MURCHISON,960,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,Y,0.00,"1,628,700","1,899,300","1,691,000","1,387,200","1,416,500","1,673,300","1,718,900","1,853,400","1,677,700","1,418,600","1,321,400","1,173,000","18,859,000"
2024,0592000,CITY OF NACOGDOCHES,"41,250",Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,6,N,N,0.00,"39,570,000","29,740,000","32,270,000","35,280,000","39,470,000","39,380,000","51,050,000","43,930,000","57,600,000","62,930,000","55,920,000","51,680,000","538,820,000"
2024,0592000,CITY OF NACOGDOCHES,"41,250",Surface Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,,NACOGDOCHES LAKE/RESERVOIR,N/A,0,N,N,100.00,"161,881,000","143,124,000","149,026,000","161,483,000","151,985,000","170,408,000","178,053,000","209,647,000","165,434,000","192,188,000","144,831,000","139,857,000","1,967,917,000"
2024,0592020,NACOGDOCHES COUNTY MUD 1,190,Surface Water,Pur,I,NACOGDOCHES,NECHES,,,,UNKNOWN,CITY OF NACOGDOCHES,0,N,Y,100.00,"247,600","252,100","250,300","277,500","295,400","390,400","532,600","572,400","529,200","344,600","285,500","319,800","4,297,400"
2024,0597000,NECHES WSC,"2,359",Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"817,000","1,877,000","1,752,000","1,741,000","2,633,000","2,603,000","2,150,000","2,047,000","2,101,000","1,820,000","1,295,000","1,648,000","22,484,000"
2024,0597000,NECHES WSC,"2,359",Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,866,000","985,000","1,396,000","1,135,000","892,000","1,521,000","1,545,000","1,091,000","1,482,000","1,163,000","1,938,000","1,018,000","16,032,000"
2024,0597000,NECHES WSC,"2,359",Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,QUEEN CITY AQUIFER,,N/A,1,N,N,0.00,"1,665,000","825,000","1,016,000","934,000","1,129,000","1,337,000","1,644,000","1,486,000","1,634,000","1,565,000","1,328,000","1,179,000","15,742,000"
2024,0597050,CITY OF NEDERLAND,"18,856",Surface Water,Pur,I,JEFFERSON,NECHES,JEFFERSON,NECHES,,SAM RAYBURN LAKE/RESERVOIR,LOWER NECHES VALLEY AUTHORITY,0,N,N,0.00,"93,579,000","80,243,000","75,310,000","76,867,000","81,038,000","81,613,000","79,544,000","87,542,000","79,071,000","87,796,000","75,048,000","75,170,000","972,821,000"
2024,0602211,NEW FOREST,90,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,0,N,N,0.00,"497,000","221,000","192,000","142,000","133,000","162,000","102,000","113,000","118,000","121,000","122,000","148,000","2,071,000"
2024,0603100,NEW PROSPECT WSC-PLANT 1,927,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"153,300","159,920","166,840","174,140","181,460","190,140","201,490","214,170","223,400","233,660","240,750","249,020","2,388,290"
2024,0603100,NEW PROSPECT WSC-PLANT 1,927,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,019,930","1,062,430","1,101,590","1,150,500","1,199,600","1,252,190","1,323,400","1,407,640","1,467,300","1,537,480","1,584,910","1,640,010","15,746,980"
2024,0603100,NEW PROSPECT WSC-PLANT 1,927,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,158,830","1,206,450","1,258,070","1,312,720","1,367,550","1,432,470","1,517,000","1,610,890","1,679,420","1,755,550","1,808,490","1,870,020","17,977,460"
2024,0603700,CITY OF NEW SUMMERFIELD,"1,416",Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"3,494,000","2,641,000","3,466,000","3,244,000","3,409,000","3,707,000","3,288,000","3,288,000","3,145,000","3,175,000","2,725,000","2,372,000","37,954,000"
2024,0605790,NOGALUS CENTRALIA WSC,774,Ground Water,SS,I,TRINITY,NECHES,TRINITY,NECHES,YEGUA-JACKSON AQUIFER,,N/A,1,N,Y,100.00,"19,584","18,995","21,420","9,814","268,800","273,200","22,400","23,500","6,300","7,400","7,300","18,800","697,513"
2024,0605790,NOGALUS CENTRALIA WSC,774,Ground Water,SS,I,TRINITY,NECHES,TRINITY,NECHES,YEGUA-JACKSON AQUIFER,,N/A,1,N,Y,100.00,"24,518","21,020","34,921","19,851","26,530","25,600","29,200","35,100","24,300","36,300","30,900","32,800","341,040"
2024,0607470,NORTH CHEROKEE WSC,"6,054",Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,"240,000","1,525,000","1,316,000","1,154,000","1,574,000","2,364,000","996,000","985,000","815,000","715,000","11,684,000"
2024,0607470,NORTH CHEROKEE WSC,"6,054",Surface Water,Pur,I,CHEROKEE,NECHES,CHEROKEE,NECHES,,ACKER LAKE/RESERVOIR,CITY OF JACKSONVILLE,0,N,N,0.00,"4,122,000","3,142,000","3,620,000","3,906,000","2,984,000","8,812,000","11,638,000","12,556,000","10,128,000","5,640,000","4,173,000","4,162,000","74,883,000"
2024,0607540,NORTH HARDIN WSC,"7,737",Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"2,975,000","1,639,000","2,730,000","3,238,000","4,103,000","3,762,000","4,705,000","4,270,000","4,403,000","3,529,000","2,622,000","1,495,000","39,471,000"
2024,0611500,NORWOOD WSC,"1,359",Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,977,000","3,441,000","2,298,000","2,523,000","2,208,000","2,670,000","4,465,000","3,894,000","4,093,000","3,750,000","3,322,000","2,194,000","37,835,000"
2024,0618150,OAKLAND WSC,237,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,100.00,"321,570","407,580","336,080","485,220","414,300","544,970","385,540","613,630","440,820","484,330","331,120","448,030","5,213,190"
2024,0618810,OAKWOOD POA,480,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,100.00,"1,379,600","849,700","1,208,000","2,239,500","1,825,100","2,081,100","5,073,500","5,038,300","4,188,900","5,248,700","1,988,700","1,098,800","32,219,900"
2024,0626800,CITY OF ORANGE,"19,108",Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"5,972,000","8,344,000","6,977,000","7,312,000","7,131,000","8,353,000","7,757,000","8,104,000","8,184,000","9,980,000","8,166,000","8,237,000","94,517,000"
2024,0626800,CITY OF ORANGE,"19,108",Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"9,561,000","16,307,000","7,954,000","3,244,000","25,220,000","27,701,000","23,682,000","36,049,000","34,387,000","35,004,000","27,413,000","25,087,000","271,609,000"
2024,0626800,CITY OF ORANGE,"19,108",Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"91,111,000","83,299,000","97,884,000","91,820,000","78,867,000","71,294,000","79,428,000","77,436,000","77,239,000","78,462,000","67,766,000","68,955,000","963,561,000"
2024,0631600,CITY OF OVERTON,"2,500",Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"673,400","465,000","255,800","62,000","91,500","111,800","374,800","414,500","622,300","633,400","542,100","614,200","4,860,800"
2024,0640600,CITY OF PALESTINE,"31,272",Surface Water,Pur,I,ANDERSON,NECHES,SMITH,NECHES,,PALESTINE LAKE/RESERVOIR,UPPER NECHES RIVER AUTHORITY,0,N,N,0.00,"83,766,000","64,321,000","60,633,000","62,724,000","74,648,000","83,884,000","90,435,000","92,285,000","81,030,000","89,031,000","74,080,000","66,829,000","923,666,000"
2024,0651785,CSWR-PARKVIEW WATER SUPPLY,153,Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"643,000","643,000","643,000","643,000","643,000","643,000","643,000","643,000","643,000","505,000","802,000","622,000","7,716,000"
2024,0652130,PAXTON WSC,840,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,100.00,"2,078,600","1,975,300","2,451,600","1,974,800","1,604,500","2,360,500","2,400,600","2,606,900","1,983,200","1,951,300","1,653,900","1,677,800","24,719,000"
2024,0683002,AQUA TEXAS INC-PHOENIX WATER WORKS 1 AND 2,"1,044",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,3,N,Y,100.00,"2,074,000","1,766,000","1,975,000","1,949,000","2,115,000","2,305,000","3,407,000","2,535,000","1,666,000","1,912,000","1,666,000","1,893,000","25,263,000"
